MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;range;wind_dir;wind_str;prec
1946022021;4;1946;2;20;21;-0.7071067811865477;0.7071067811865474;0.0;-999.0;-1.0;-999.0;4;8;-999.0;24.0;4.0;9.3
1946022107;4;1946;2;21;7;0.9659258262890683;-0.25881904510252063;-1.0;-999.0;-0.8;-999.0;4;8;5.0;24.0;4.0;4.7
1946022114;4;1946;2;21;14;-0.4999999999999997;-0.8660254037844388;-0.8;-999.0;-0.3;-999.0;4;8;1.0;28.0;4.0;4.7
1946022121;4;1946;2;21;21;-0.7071067811865477;0.7071067811865474;-0.3;-999.0;-2.8;-999.0;4;8;-999.0;20.0;3.0;4.7
1946022207;4;1946;2;22;7;0.9659258262890683;-0.25881904510252063;-2.8;-999.0;-3.0;-999.0;4;8;6.0;24.0;1.0;5.2
1946022214;4;1946;2;22;14;-0.4999999999999997;-0.8660254037844388;-3.0;-999.0;-2.9;-999.0;4;8;6.0;24.0;4.0;5.2
1946022221;4;1946;2;22;21;-0.7071067811865477;0.7071067811865474;-2.9;-999.0;-3.0;-999.0;4;8;-999.0;24.0;5.0;5.2
1946022307;4;1946;2;23;7;0.9659258262890683;-0.25881904510252063;-3.0;-999.0;-1.8;-999.0;4;8;5.0;24.0;5.0;4.0
1946022314;4;1946;2;23;14;-0.4999999999999997;-0.8660254037844388;-1.8;-999.0;4.1;-999.0;4;8;7.0;16.0;3.0;4.0
1946022321;4;1946;2;23;21;-0.7071067811865477;0.7071067811865474;4.1;-999.0;3.7;-999.0;4;8;-999.0;20.0;2.0;4.0
1946022407;4;1946;2;24;7;0.9659258262890683;-0.25881904510252063;3.7;-999.0;-1.5;-999.0;4;8;1.0;24.0;6.0;6.2
1946022414;4;1946;2;24;14;-0.4999999999999997;-0.8660254037844388;-1.5;-999.0;0.2;-999.0;3;7;6.0;24.0;4.0;6.2
1946022421;4;1946;2;24;21;-0.7071067811865477;0.7071067811865474;0.2;-999.0;-1.3;-999.0;4;8;-999.0;24.0;2.0;6.2
1946022507;4;1946;2;25;7;0.9659258262890683;-0.25881904510252063;-1.3;-999.0;-1.9;-999.0;4;8;4.0;20.0;2.0;9.0
1946022514;4;1946;2;25;14;-0.4999999999999997;-0.8660254037844388;-1.9;-999.0;-1.9;-999.0;4;8;6.0;20.0;2.0;9.0
1946022521;4;1946;2;25;21;-0.7071067811865477;0.7071067811865474;-1.9;-999.0;-2.4;-999.0;4;8;-999.0;24.0;1.0;9.0
1946022607;4;1946;2;26;7;0.9659258262890683;-0.25881904510252063;-2.4;-999.0;-2.0;-999.0;4;8;3.0;0.0;0.0;2.5
1946022614;4;1946;2;26;14;-0.4999999999999997;-0.8660254037844388;-2.0;-999.0;1.8;-999.0;4;8;6.0;0.0;0.0;2.5
1946022621;4;1946;2;26;21;-0.7071067811865477;0.7071067811865474;1.8;-999.0;0.4;-999.0;2;4;-999.0;0.0;0.0;2.5
