MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;coverage_percent;range;wind_dir;wind_str;wind_str_metric;prec
2020122112;4;2020;12;21;12;1.2246467991473532e-16;-1.0;5.1;94.0;7.2;88.0;4;8;100.0;8.0;16.0;3.0;4.4;11.6
2020122118;4;2020;12;21;18;-1.0;-1.8369701987210297e-16;7.2;88.0;7.4;93.0;4;8;100.0;8.0;12.0;5.0;9.35;11.6
2020122206;4;2020;12;22;6;1.0;6.123233995736766e-17;7.4;93.0;11.8;97.0;4;8;100.0;6.0;24.0;4.0;6.7;2.7
2020122212;4;2020;12;22;12;1.2246467991473532e-16;-1.0;11.8;97.0;9.0;94.0;4;8;100.0;8.0;24.0;3.0;4.4;2.7
2020122218;4;2020;12;22;18;-1.0;-1.8369701987210297e-16;9.0;94.0;6.6;86.0;4;8;100.0;8.0;20.0;1.0;0.9;2.7
2020122306;4;2020;12;23;6;1.0;6.123233995736766e-17;6.6;86.0;4.9;100.0;4;8;100.0;5.0;12.0;1.0;0.9;24.8
2020122312;4;2020;12;23;12;1.2246467991473532e-16;-1.0;4.9;100.0;6.4;99.0;4;8;100.0;6.0;8.0;3.0;4.4;24.8
2020122318;4;2020;12;23;18;-1.0;-1.8369701987210297e-16;6.4;99.0;6.0;98.0;4;8;100.0;6.0;4.0;3.0;4.4;24.8
2020122406;4;2020;12;24;6;1.0;6.123233995736766e-17;6.0;98.0;3.7;97.0;4;8;100.0;8.0;20.0;2.0;2.45;2.5
2020122412;4;2020;12;24;12;1.2246467991473532e-16;-1.0;3.7;97.0;6.5;76.0;4;8;100.0;9.0;28.0;3.0;4.4;2.5
2020122418;4;2020;12;24;18;-1.0;-1.8369701987210297e-16;6.5;76.0;4.8;86.0;4;8;100.0;9.0;32.0;3.0;4.4;2.5
2020122506;4;2020;12;25;6;1.0;6.123233995736766e-17;4.8;86.0;1.5;92.0;2;4;50.0;8.0;24.0;2.0;2.45;2.8
2020122512;4;2020;12;25;12;1.2246467991473532e-16;-1.0;1.5;92.0;4.1;85.0;3;7;87.5;9.0;24.0;3.0;4.4;2.8
2020122518;4;2020;12;25;18;-1.0;-1.8369701987210297e-16;4.1;85.0;1.6;94.0;2;6;75.0;8.0;24.0;2.0;2.45;2.8
2020122606;4;2020;12;26;6;1.0;6.123233995736766e-17;1.6;94.0;3.3;90.0;4;8;100.0;9.0;20.0;3.0;4.4;1.1
2020122612;4;2020;12;26;12;1.2246467991473532e-16;-1.0;3.3;90.0;4.8;88.0;4;8;100.0;8.0;16.0;4.0;6.7;1.1
2020122618;4;2020;12;26;18;-1.0;-1.8369701987210297e-16;4.8;88.0;4.8;93.0;4;8;100.0;8.0;16.0;5.0;9.35;1.1
2020122706;4;2020;12;27;6;1.0;6.123233995736766e-17;4.8;93.0;4.0;89.0;4;8;100.0;8.0;16.0;5.0;9.35;8.0
2020122712;4;2020;12;27;12;1.2246467991473532e-16;-1.0;4.0;89.0;4.5;89.0;4;8;100.0;8.0;16.0;6.0;12.3;8.0
2020122718;4;2020;12;27;18;-1.0;-1.8369701987210297e-16;4.5;89.0;4.5;87.0;4;8;100.0;9.0;16.0;5.0;9.35;8.0
2020122806;4;2020;12;28;6;1.0;6.123233995736766e-17;4.5;87.0;3.8;97.0;4;8;100.0;6.0;12.0;2.0;2.45;5.5
2020122812;4;2020;12;28;12;1.2246467991473532e-16;-1.0;3.8;97.0;4.2;86.0;4;8;100.0;8.0;16.0;2.0;2.45;5.5
2020122818;4;2020;12;28;18;-1.0;-1.8369701987210297e-16;4.2;86.0;-0.3;99.0;4;8;100.0;5.0;8.0;2.0;2.45;5.5
2020122906;4;2020;12;29;6;1.0;6.123233995736766e-17;-0.3;99.0;0.2;99.0;4;8;100.0;4.0;28.0;1.0;0.9;7.6
2020122912;4;2020;12;29;12;1.2246467991473532e-16;-1.0;0.2;99.0;1.8;96.0;4;8;100.0;6.0;24.0;2.0;2.45;7.6
2020122918;4;2020;12;29;18;-1.0;-1.8369701987210297e-16;1.8;96.0;3.6;96.0;3;7;87.5;6.0;20.0;2.0;2.45;7.6
2020123006;4;2020;12;30;6;1.0;6.123233995736766e-17;3.6;96.0;3.5;93.0;4;8;100.0;7.0;20.0;3.0;4.4;0.4
2020123012;4;2020;12;30;12;1.2246467991473532e-16;-1.0;3.5;93.0;4.5;92.0;4;8;100.0;7.0;20.0;3.0;4.4;0.4
2020123018;4;2020;12;30;18;-1.0;-1.8369701987210297e-16;4.5;92.0;4.4;90.0;1;3;37.5;9.0;20.0;3.0;4.4;0.4
2020123106;4;2020;12;31;6;1.0;6.123233995736766e-17;4.4;90.0;3.0;91.0;4;8;100.0;7.0;20.0;3.0;4.4;0.0
2020123112;4;2020;12;31;12;1.2246467991473532e-16;-1.0;3.0;91.0;3.3;89.0;3;7;87.5;7.0;16.0;4.0;6.7;0.0
2020123118;4;2020;12;31;18;-1.0;-1.8369701987210297e-16;3.3;89.0;3.1;92.0;4;8;100.0;7.0;20.0;2.0;2.45;0.0
2021010106;4;2021;1;1;6;1.0;6.123233995736766e-17;3.1;92.0;1.3;96.0;2;6;75.0;6.0;20.0;2.0;2.45;1.6
2021010112;4;2021;1;1;12;1.2246467991473532e-16;-1.0;1.3;96.0;4.4;90.0;4;8;100.0;7.0;20.0;2.0;2.45;1.6
2021010118;4;2021;1;1;18;-1.0;-1.8369701987210297e-16;4.4;90.0;4.8;88.0;4;8;100.0;8.0;20.0;2.0;2.45;1.6
2021010206;4;2021;1;2;6;1.0;6.123233995736766e-17;4.8;88.0;3.7;96.0;4;8;100.0;7.0;16.0;2.0;2.45;0.0
2021010212;4;2021;1;2;12;1.2246467991473532e-16;-1.0;3.7;96.0;4.3;96.0;4;8;100.0;6.0;16.0;2.0;2.45;0.0
2021010218;4;2021;1;2;18;-1.0;-1.8369701987210297e-16;4.3;96.0;3.3;97.0;4;8;100.0;5.0;12.0;2.0;2.45;0.0
2021010306;4;2021;1;3;6;1.0;6.123233995736766e-17;3.3;97.0;3.3;96.0;4;8;100.0;5.0;8.0;2.0;2.45;0.3
2021010312;4;2021;1;3;12;1.2246467991473532e-16;-1.0;3.3;96.0;3.5;84.0;3;7;87.5;8.0;4.0;3.0;4.4;0.3
2021010318;4;2021;1;3;18;-1.0;-1.8369701987210297e-16;3.5;84.0;3.7;82.0;4;8;100.0;9.0;4.0;4.0;6.7;0.3
2021010406;4;2021;1;4;6;1.0;6.123233995736766e-17;3.7;82.0;2.8;85.0;3;7;87.5;9.0;4.0;5.0;9.35;0.3
2021010412;4;2021;1;4;12;1.2246467991473532e-16;-1.0;2.8;85.0;2.1;81.0;4;8;100.0;9.0;4.0;4.0;6.7;0.3
2021010418;4;2021;1;4;18;-1.0;-1.8369701987210297e-16;2.1;81.0;2.5;79.0;4;8;100.0;9.0;4.0;4.0;6.7;0.3
2021010506;4;2021;1;5;6;1.0;6.123233995736766e-17;2.5;79.0;2.7;89.0;4;8;100.0;8.0;4.0;4.0;6.7;0.0
2021010512;4;2021;1;5;12;1.2246467991473532e-16;-1.0;2.7;89.0;2.8;91.0;4;8;100.0;8.0;4.0;4.0;6.7;0.0
2021010518;4;2021;1;5;18;-1.0;-1.8369701987210297e-16;2.8;91.0;2.9;89.0;4;8;100.0;8.0;4.0;3.0;4.4;0.0
2021010606;4;2021;1;6;6;1.0;6.123233995736766e-17;2.9;89.0;1.7;86.0;4;8;100.0;9.0;32.0;2.0;2.45;1.5
2021010612;4;2021;1;6;12;1.2246467991473532e-16;-1.0;1.7;86.0;1.6;94.0;4;8;100.0;8.0;24.0;2.0;2.45;1.5
2021010618;4;2021;1;6;18;-1.0;-1.8369701987210297e-16;1.6;94.0;0.5;99.0;2;6;75.0;7.0;24.0;2.0;2.45;1.5
2021010706;4;2021;1;7;6;1.0;6.123233995736766e-17;0.5;99.0;1.2;98.0;2;6;75.0;7.0;24.0;2.0;2.45;0.9
2021010712;4;2021;1;7;12;1.2246467991473532e-16;-1.0;1.2;98.0;2.5;93.0;4;8;100.0;8.0;24.0;2.0;2.45;0.9
2021010718;4;2021;1;7;18;-1.0;-1.8369701987210297e-16;2.5;93.0;1.6;98.0;4;8;100.0;8.0;28.0;2.0;2.45;0.9
2021010806;4;2021;1;8;6;1.0;6.123233995736766e-17;1.6;98.0;1.0;98.0;4;8;100.0;7.0;32.0;2.0;2.45;0.0
2021010812;4;2021;1;8;12;1.2246467991473532e-16;-1.0;1.0;98.0;3.6;81.0;4;8;100.0;8.0;28.0;2.0;2.45;0.0
2021010818;4;2021;1;8;18;-1.0;-1.8369701987210297e-16;3.6;81.0;-0.4;97.0;1;1;12.5;8.0;24.0;2.0;2.45;0.0
2021010906;4;2021;1;9;6;1.0;6.123233995736766e-17;-0.4;97.0;0.4;99.0;4;8;100.0;7.0;8.0;1.0;0.9;1.3
2021010912;4;2021;1;9;12;1.2246467991473532e-16;-1.0;0.4;99.0;2.1;95.0;4;8;100.0;8.0;8.0;1.0;0.9;1.3
2021010918;4;2021;1;9;18;-1.0;-1.8369701987210297e-16;2.1;95.0;-0.8;100.0;4;8;100.0;2.0;12.0;3.0;4.4;1.3
2021011006;4;2021;1;10;6;1.0;6.123233995736766e-17;-0.8;100.0;0.2;100.0;3;7;87.5;4.0;16.0;2.0;2.45;2.2
2021011012;4;2021;1;10;12;1.2246467991473532e-16;-1.0;0.2;100.0;2.6;89.0;3;7;87.5;6.0;20.0;3.0;4.4;2.2
2021011018;4;2021;1;10;18;-1.0;-1.8369701987210297e-16;2.6;89.0;3.5;97.0;4;8;100.0;6.0;20.0;3.0;4.4;2.2
2021011106;4;2021;1;11;6;1.0;6.123233995736766e-17;3.5;97.0;4.1;96.0;3;7;87.5;5.0;20.0;4.0;6.7;12.3
2021011112;4;2021;1;11;12;1.2246467991473532e-16;-1.0;4.1;96.0;4.7;93.0;4;8;100.0;6.0;20.0;4.0;6.7;12.3
2021011118;4;2021;1;11;18;-1.0;-1.8369701987210297e-16;4.7;93.0;4.8;90.0;4;8;100.0;6.0;20.0;4.0;6.7;12.3
2021011206;4;2021;1;12;6;1.0;6.123233995736766e-17;4.8;90.0;4.7;97.0;4;8;100.0;7.0;32.0;2.0;2.45;3.2
2021011212;4;2021;1;12;12;1.2246467991473532e-16;-1.0;4.7;97.0;5.1;80.0;2;6;75.0;9.0;24.0;3.0;4.4;3.2
2021011218;4;2021;1;12;18;-1.0;-1.8369701987210297e-16;5.1;80.0;3.4;81.0;2;5;62.5;8.0;24.0;3.0;4.4;3.2
2021011306;4;2021;1;13;6;1.0;6.123233995736766e-17;3.4;81.0;2.6;87.0;1;3;37.5;8.0;24.0;4.0;6.7;2.5
2021011312;4;2021;1;13;12;1.2246467991473532e-16;-1.0;2.6;87.0;5.5;79.0;1;3;37.5;8.0;24.0;5.0;9.35;2.5
2021011318;4;2021;1;13;18;-1.0;-1.8369701987210297e-16;5.5;79.0;1.7;88.0;2;5;62.5;5.0;28.0;3.0;4.4;2.5
2021011406;4;2021;1;14;6;1.0;6.123233995736766e-17;1.7;88.0;0.4;84.0;4;8;100.0;8.0;32.0;2.0;2.45;0.0
2021011412;4;2021;1;14;12;1.2246467991473532e-16;-1.0;0.4;84.0;2.1;76.0;0;0;0.0;9.0;8.0;3.0;4.4;0.0
2021011418;4;2021;1;14;18;-1.0;-1.8369701987210297e-16;2.1;76.0;0.6;82.0;4;8;100.0;8.0;4.0;2.0;2.45;0.0
2021011506;4;2021;1;15;6;1.0;6.123233995736766e-17;0.6;82.0;0.5;87.0;4;8;100.0;8.0;32.0;2.0;2.45;0.3
2021011512;4;2021;1;15;12;1.2246467991473532e-16;-1.0;0.5;87.0;0.9;70.0;4;8;100.0;9.0;4.0;2.0;2.45;0.3
2021011518;4;2021;1;15;18;-1.0;-1.8369701987210297e-16;0.9;70.0;-0.1;83.0;4;8;100.0;8.0;12.0;1.0;0.9;0.3
2021011606;4;2021;1;16;6;1.0;6.123233995736766e-17;-0.1;83.0;0.8;88.0;4;8;100.0;8.0;16.0;1.0;0.9;2.1
2021011612;4;2021;1;16;12;1.2246467991473532e-16;-1.0;0.8;88.0;1.6;85.0;4;8;100.0;7.0;16.0;2.0;2.45;2.1
2021011618;4;2021;1;16;18;-1.0;-1.8369701987210297e-16;1.6;85.0;0.6;82.0;4;8;100.0;8.0;16.0;3.0;4.4;2.1
2021011706;4;2021;1;17;6;1.0;6.123233995736766e-17;0.6;82.0;-0.8;96.0;4;8;100.0;5.0;12.0;3.0;4.4;0.9
2021011712;4;2021;1;17;12;1.2246467991473532e-16;-1.0;-0.8;96.0;0.2;97.0;4;8;100.0;5.0;16.0;3.0;4.4;0.9
2021011718;4;2021;1;17;18;-1.0;-1.8369701987210297e-16;0.2;97.0;0.4;100.0;4;8;100.0;2.0;16.0;2.0;2.45;0.9
2021011806;4;2021;1;18;6;1.0;6.123233995736766e-17;0.4;100.0;2.2;96.0;4;8;100.0;7.0;20.0;2.0;2.45;6.7
2021011812;4;2021;1;18;12;1.2246467991473532e-16;-1.0;2.2;96.0;4.8;95.0;4;8;100.0;7.0;20.0;3.0;4.4;6.7
2021011818;4;2021;1;18;18;-1.0;-1.8369701987210297e-16;4.8;95.0;5.1;89.0;4;8;100.0;8.0;20.0;3.0;4.4;6.7
2021011906;4;2021;1;19;6;1.0;6.123233995736766e-17;5.1;89.0;4.4;96.0;3;7;87.5;6.0;16.0;4.0;6.7;8.8
2021011912;4;2021;1;19;12;1.2246467991473532e-16;-1.0;4.4;96.0;6.2;98.0;4;8;100.0;5.0;20.0;3.0;4.4;8.8
2021011918;4;2021;1;19;18;-1.0;-1.8369701987210297e-16;6.2;98.0;9.5;92.0;3;7;87.5;8.0;20.0;4.0;6.7;8.8
2021012006;4;2021;1;20;6;1.0;6.123233995736766e-17;9.5;92.0;6.6;90.0;4;8;100.0;8.0;16.0;4.0;6.7;1.2
2021012012;4;2021;1;20;12;1.2246467991473532e-16;-1.0;6.6;90.0;8.5;84.0;4;8;100.0;9.0;16.0;4.0;6.7;1.2
2021012018;4;2021;1;20;18;-1.0;-1.8369701987210297e-16;8.5;84.0;8.7;65.0;4;8;100.0;9.0;16.0;4.0;6.7;1.2
2021012106;4;2021;1;21;6;1.0;6.123233995736766e-17;8.7;65.0;8.0;74.0;4;8;100.0;9.0;20.0;5.0;9.35;7.6
2021012112;4;2021;1;21;12;1.2246467991473532e-16;-1.0;8.0;74.0;7.5;67.0;3;7;87.5;9.0;16.0;5.0;9.35;7.6
2021012118;4;2021;1;21;18;-1.0;-1.8369701987210297e-16;7.5;67.0;7.0;72.0;3;7;87.5;9.0;16.0;4.0;6.7;7.6
2021012206;4;2021;1;22;6;1.0;6.123233995736766e-17;7.0;72.0;3.6;92.0;1;3;37.5;8.0;20.0;3.0;4.4;0.0
2021012212;4;2021;1;22;12;1.2246467991473532e-16;-1.0;3.6;92.0;5.5;82.0;3;7;87.5;8.0;20.0;4.0;6.7;0.0
2021012218;4;2021;1;22;18;-1.0;-1.8369701987210297e-16;5.5;82.0;4.9;74.0;2;5;62.5;8.0;20.0;3.0;4.4;0.0
2021012306;4;2021;1;23;6;1.0;6.123233995736766e-17;4.9;74.0;0.8;95.0;4;8;100.0;6.0;12.0;3.0;4.4;0.5
2021012312;4;2021;1;23;12;1.2246467991473532e-16;-1.0;0.8;95.0;4.0;87.0;4;8;100.0;8.0;16.0;3.0;4.4;0.5
2021012318;4;2021;1;23;18;-1.0;-1.8369701987210297e-16;4.0;87.0;2.6;88.0;4;8;100.0;8.0;16.0;2.0;2.45;0.5
2021012406;4;2021;1;24;6;1.0;6.123233995736766e-17;2.6;88.0;-2.7;100.0;4;8;100.0;4.0;16.0;1.0;0.9;0.3
2021012412;4;2021;1;24;12;1.2246467991473532e-16;-1.0;-2.7;100.0;2.8;94.0;3;7;87.5;8.0;24.0;3.0;4.4;0.3
2021012418;4;2021;1;24;18;-1.0;-1.8369701987210297e-16;2.8;94.0;-0.6;97.0;0;0;0.0;7.0;20.0;1.0;0.9;0.3
2021012506;4;2021;1;25;6;1.0;6.123233995736766e-17;-0.6;97.0;-2.0;97.0;4;8;100.0;6.0;20.0;2.0;2.45;0.2
2021012512;4;2021;1;25;12;1.2246467991473532e-16;-1.0;-2.0;97.0;3.6;77.0;0;0;0.0;8.0;24.0;3.0;4.4;0.2
2021012518;4;2021;1;25;18;-1.0;-1.8369701987210297e-16;3.6;77.0;2.8;79.0;3;7;87.5;8.0;16.0;3.0;4.4;0.2
2021012606;4;2021;1;26;6;1.0;6.123233995736766e-17;2.8;79.0;0.9;98.0;4;8;100.0;5.0;24.0;1.0;0.9;0.0
2021012612;4;2021;1;26;12;1.2246467991473532e-16;-1.0;0.9;98.0;4.7;82.0;0;0;0.0;9.0;24.0;3.0;4.4;0.0
2021012618;4;2021;1;26;18;-1.0;-1.8369701987210297e-16;4.7;82.0;2.9;90.0;4;8;100.0;8.0;20.0;2.0;2.45;0.0
2021012706;4;2021;1;27;6;1.0;6.123233995736766e-17;2.9;90.0;1.9;85.0;4;8;100.0;8.0;16.0;3.0;4.4;5.7
2021012712;4;2021;1;27;12;1.2246467991473532e-16;-1.0;1.9;85.0;1.2;95.0;4;8;100.0;6.0;16.0;3.0;4.4;5.7
2021012718;4;2021;1;27;18;-1.0;-1.8369701987210297e-16;1.2;95.0;4.2;98.0;3;7;87.5;6.0;24.0;3.0;4.4;5.7
2021012806;4;2021;1;28;6;1.0;6.123233995736766e-17;4.2;98.0;0.6;100.0;4;8;100.0;4.0;12.0;1.0;0.9;0.4
2021012812;4;2021;1;28;12;1.2246467991473532e-16;-1.0;0.6;100.0;1.6;82.0;4;8;100.0;9.0;8.0;3.0;4.4;0.4
2021012818;4;2021;1;28;18;-1.0;-1.8369701987210297e-16;1.6;82.0;0.0;91.0;3;7;87.5;8.0;8.0;2.0;2.45;0.4
2021012906;4;2021;1;29;6;1.0;6.123233995736766e-17;0.0;91.0;0.1;96.0;4;8;100.0;6.0;8.0;4.0;6.7;11.6
2021012912;4;2021;1;29;12;1.2246467991473532e-16;-1.0;0.1;96.0;0.1;99.0;3;7;87.5;6.0;8.0;3.0;4.4;11.6
2021012918;4;2021;1;29;18;-1.0;-1.8369701987210297e-16;0.1;99.0;-1.1;94.0;3;7;87.5;5.0;4.0;4.0;6.7;11.6
2021013006;4;2021;1;30;6;1.0;6.123233995736766e-17;-1.1;94.0;-3.1;96.0;0;0;0.0;7.0;32.0;1.0;0.9;0.0
2021013012;4;2021;1;30;12;1.2246467991473532e-16;-1.0;-3.1;96.0;-0.2;87.0;4;8;100.0;8.0;8.0;2.0;2.45;0.0
2021013018;4;2021;1;30;18;-1.0;-1.8369701987210297e-16;-0.2;87.0;-4.5;94.0;4;8;100.0;7.0;8.0;2.0;2.45;0.0
2021013106;4;2021;1;31;6;1.0;6.123233995736766e-17;-4.5;94.0;-8.7;96.0;2;5;62.5;2.0;28.0;1.0;0.9;0.0
2021013112;4;2021;1;31;12;1.2246467991473532e-16;-1.0;-8.7;96.0;0.3;75.0;4;8;100.0;8.0;12.0;2.0;2.45;0.0
2021013118;4;2021;1;31;18;-1.0;-1.8369701987210297e-16;0.3;75.0;-3.5;95.0;4;8;100.0;6.0;8.0;2.0;2.45;0.0
2021020106;4;2021;2;1;6;1.0;6.123233995736766e-17;-3.5;95.0;-5.5;88.0;4;8;100.0;7.0;8.0;3.0;4.4;0.1
2021020112;4;2021;2;1;12;1.2246467991473532e-16;-1.0;-5.5;88.0;-1.7;83.0;4;8;100.0;7.0;8.0;3.0;4.4;0.1
2021020118;4;2021;2;1;18;-1.0;-1.8369701987210297e-16;-1.7;83.0;-1.9;96.0;4;8;100.0;5.0;32.0;1.0;0.9;0.1
2021020206;4;2021;2;2;6;1.0;6.123233995736766e-17;-1.9;96.0;-1.0;86.0;4;8;100.0;8.0;12.0;2.0;2.45;6.3
2021020212;4;2021;2;2;12;1.2246467991473532e-16;-1.0;-1.0;86.0;0.3;89.0;3;7;87.5;6.0;12.0;3.0;4.4;6.3
2021020218;4;2021;2;2;18;-1.0;-1.8369701987210297e-16;0.3;89.0;-0.2;100.0;3;7;87.5;4.0;8.0;3.0;4.4;6.3
2021020306;4;2021;2;3;6;1.0;6.123233995736766e-17;-0.2;100.0;0.5;99.0;4;8;100.0;5.0;8.0;3.0;4.4;3.9
2021020312;4;2021;2;3;12;1.2246467991473532e-16;-1.0;0.5;99.0;6.8;100.0;4;8;100.0;5.0;12.0;2.0;2.45;3.9
2021020318;4;2021;2;3;18;-1.0;-1.8369701987210297e-16;6.8;100.0;1.6;99.0;4;8;100.0;5.0;4.0;2.0;2.45;3.9
2021020406;4;2021;2;4;6;1.0;6.123233995736766e-17;1.6;99.0;0.4;99.0;4;8;100.0;5.0;8.0;2.0;2.45;0.0
2021020412;4;2021;2;4;12;1.2246467991473532e-16;-1.0;0.4;99.0;1.1;98.0;4;8;100.0;5.0;8.0;3.0;4.4;0.0
2021020418;4;2021;2;4;18;-1.0;-1.8369701987210297e-16;1.1;98.0;0.5;99.0;4;8;100.0;5.0;8.0;2.0;2.45;0.0
2021020506;4;2021;2;5;6;1.0;6.123233995736766e-17;0.5;99.0;0.5;99.0;4;8;100.0;5.0;8.0;3.0;4.4;3.5
2021020512;4;2021;2;5;12;1.2246467991473532e-16;-1.0;0.5;99.0;1.3;97.0;4;8;100.0;6.0;8.0;4.0;6.7;3.5
2021020518;4;2021;2;5;18;-1.0;-1.8369701987210297e-16;1.3;97.0;1.5;96.0;4;8;100.0;6.0;8.0;4.0;6.7;3.5
2021020606;4;2021;2;6;6;1.0;6.123233995736766e-17;1.5;96.0;-0.5;85.0;4;8;100.0;7.0;8.0;5.0;9.35;0.0
2021020612;4;2021;2;6;12;1.2246467991473532e-16;-1.0;-0.5;85.0;-0.2;75.0;4;8;100.0;8.0;8.0;5.0;9.35;0.0
2021020618;4;2021;2;6;18;-1.0;-1.8369701987210297e-16;-0.2;75.0;-0.3;64.0;4;8;100.0;9.0;8.0;5.0;9.35;0.0
2021020706;4;2021;2;7;6;1.0;6.123233995736766e-17;-0.3;64.0;-3.0;62.0;4;8;100.0;9.0;8.0;6.0;12.3;0.9
2021020712;4;2021;2;7;12;1.2246467991473532e-16;-1.0;-3.0;62.0;-5.0;84.0;3;7;87.5;5.0;8.0;6.0;12.3;0.9
2021020718;4;2021;2;7;18;-1.0;-1.8369701987210297e-16;-5.0;84.0;-4.8;87.0;4;8;100.0;4.0;8.0;6.0;12.3;0.9
2021020806;4;2021;2;8;6;1.0;6.123233995736766e-17;-4.8;87.0;-2.9;58.0;3;7;87.5;9.0;8.0;6.0;12.3;0.0
2021020812;4;2021;2;8;12;1.2246467991473532e-16;-1.0;-2.9;58.0;-1.9;55.0;4;8;100.0;9.0;8.0;5.0;9.35;0.0
2021020818;4;2021;2;8;18;-1.0;-1.8369701987210297e-16;-1.9;55.0;-2.0;65.0;4;8;100.0;9.0;4.0;4.0;6.7;0.0
2021020906;4;2021;2;9;6;1.0;6.123233995736766e-17;-2.0;65.0;-2.8;74.0;4;8;100.0;9.0;4.0;4.0;6.7;0.0
2021020912;4;2021;2;9;12;1.2246467991473532e-16;-1.0;-2.8;74.0;-1.2;68.0;4;8;100.0;9.0;4.0;4.0;6.7;0.0
2021020918;4;2021;2;9;18;-1.0;-1.8369701987210297e-16;-1.2;68.0;-3.2;76.0;0;0;0.0;9.0;4.0;2.0;2.45;0.0
2021021006;4;2021;2;10;6;1.0;6.123233995736766e-17;-3.2;76.0;-3.3;83.0;4;8;100.0;9.0;4.0;2.0;2.45;0.0
2021021012;4;2021;2;10;12;1.2246467991473532e-16;-1.0;-3.3;83.0;-2.0;68.0;2;4;50.0;9.0;4.0;3.0;4.4;0.0
2021021018;4;2021;2;10;18;-1.0;-1.8369701987210297e-16;-2.0;68.0;-2.4;76.0;4;8;100.0;9.0;32.0;3.0;4.4;0.0
2021021106;4;2021;2;11;6;1.0;6.123233995736766e-17;-2.4;76.0;-8.1;90.0;0;0;0.0;8.0;24.0;1.0;0.9;0.0
2021021112;4;2021;2;11;12;1.2246467991473532e-16;-1.0;-8.1;90.0;-0.4;62.0;4;8;100.0;8.0;24.0;1.0;0.9;0.0
2021021118;4;2021;2;11;18;-1.0;-1.8369701987210297e-16;-0.4;62.0;-2.8;71.0;4;8;100.0;9.0;4.0;2.0;2.45;0.0
2021021206;4;2021;2;12;6;1.0;6.123233995736766e-17;-2.8;71.0;-8.1;90.0;0;0;0.0;8.0;4.0;2.0;2.45;0.0
2021021212;4;2021;2;12;12;1.2246467991473532e-16;-1.0;-8.1;90.0;-2.0;60.0;0;0;0.0;9.0;8.0;3.0;4.4;0.0
2021021218;4;2021;2;12;18;-1.0;-1.8369701987210297e-16;-2.0;60.0;-5.8;72.0;0;0;0.0;9.0;8.0;2.0;2.45;0.0
2021021306;4;2021;2;13;6;1.0;6.123233995736766e-17;-5.8;72.0;-11.7;94.0;1;1;12.5;7.0;8.0;1.0;0.9;0.0
2021021312;4;2021;2;13;12;1.2246467991473532e-16;-1.0;-11.7;94.0;-2.1;68.0;0;0;0.0;8.0;12.0;2.0;2.45;0.0
2021021318;4;2021;2;13;18;-1.0;-1.8369701987210297e-16;-2.1;68.0;-6.1;86.0;0;0;0.0;8.0;8.0;2.0;2.45;0.0
2021021406;4;2021;2;14;6;1.0;6.123233995736766e-17;-6.1;86.0;-10.0;88.0;0;0;0.0;7.0;12.0;3.0;4.4;0.0
2021021412;4;2021;2;14;12;1.2246467991473532e-16;-1.0;-10.0;88.0;-0.1;58.0;3;7;87.5;9.0;12.0;4.0;6.7;0.0
2021021418;4;2021;2;14;18;-1.0;-1.8369701987210297e-16;-0.1;58.0;-1.4;63.0;4;8;100.0;9.0;12.0;4.0;6.7;0.0
2021021506;4;2021;2;15;6;1.0;6.123233995736766e-17;-1.4;63.0;0.2;47.0;3;7;87.5;9.0;12.0;4.0;6.7;5.1
2021021512;4;2021;2;15;12;1.2246467991473532e-16;-1.0;0.2;47.0;0.5;87.0;4;8;100.0;7.0;16.0;4.0;6.7;5.1
2021021518;4;2021;2;15;18;-1.0;-1.8369701987210297e-16;0.5;87.0;2.1;99.0;4;8;100.0;5.0;20.0;3.0;4.4;5.1
2021021606;4;2021;2;16;6;1.0;6.123233995736766e-17;2.1;99.0;2.5;100.0;4;8;100.0;4.0;16.0;3.0;4.4;5.5
2021021612;4;2021;2;16;12;1.2246467991473532e-16;-1.0;2.5;100.0;6.0;94.0;4;8;100.0;7.0;16.0;3.0;4.4;5.5
2021021618;4;2021;2;16;18;-1.0;-1.8369701987210297e-16;6.0;94.0;5.5;88.0;4;8;100.0;8.0;16.0;2.0;2.45;5.5
2021021706;4;2021;2;17;6;1.0;6.123233995736766e-17;5.5;88.0;6.1;96.0;4;8;100.0;7.0;20.0;3.0;4.4;0.3
2021021712;4;2021;2;17;12;1.2246467991473532e-16;-1.0;6.1;96.0;7.8;91.0;4;8;100.0;7.0;20.0;3.0;4.4;0.3
2021021718;4;2021;2;17;18;-1.0;-1.8369701987210297e-16;7.8;91.0;8.1;92.0;3;7;87.5;7.0;16.0;3.0;4.4;0.3
2021021806;4;2021;2;18;6;1.0;6.123233995736766e-17;8.1;92.0;6.9;88.0;4;8;100.0;8.0;16.0;3.0;4.4;5.0
2021021812;4;2021;2;18;12;1.2246467991473532e-16;-1.0;6.9;88.0;10.1;70.0;4;8;100.0;9.0;12.0;4.0;6.7;5.0
2021021818;4;2021;2;18;18;-1.0;-1.8369701987210297e-16;10.1;70.0;8.3;78.0;3;7;87.5;8.0;12.0;4.0;6.7;5.0
2021021906;4;2021;2;19;6;1.0;6.123233995736766e-17;8.3;78.0;4.0;90.0;0;0;0.0;8.0;20.0;3.0;4.4;0.0
