Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
5516;Fehmarn;VK_TER;09.03.1953-15:00;10.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.03.1953-15:00;11.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.03.1953-15:00;12.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.03.1953-15:00;13.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.03.1953-15:00;14.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.03.1953-15:00;15.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.03.1953-15:00;16.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.03.1953-15:00;17.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.03.1953-15:00;18.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.03.1953-15:00;19.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.03.1953-15:00;20.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.03.1953-15:00;21.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.03.1953-15:00;22.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.03.1953-15:00;23.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.03.1953-15:00;24.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.03.1953-15:00;25.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.03.1953-15:00;26.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.03.1953-15:00;27.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.03.1953-15:00;28.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.03.1953-15:00;29.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.03.1953-15:00;30.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.03.1953-15:00;31.03.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;31.03.1953-15:00;01.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.04.1953-15:00;02.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.04.1953-15:00;03.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.04.1953-15:00;04.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.04.1953-15:00;05.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.04.1953-15:00;06.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.04.1953-15:00;07.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.04.1953-15:00;08.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.04.1953-15:00;09.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.04.1953-15:00;10.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.04.1953-15:00;11.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.04.1953-15:00;12.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.04.1953-15:00;13.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.04.1953-15:00;14.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.04.1953-15:00;15.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.04.1953-15:00;16.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.04.1953-15:00;17.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.04.1953-15:00;18.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.04.1953-15:00;19.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.04.1953-15:00;20.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.04.1953-15:00;21.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.04.1953-15:00;22.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.04.1953-15:00;23.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.04.1953-15:00;24.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.04.1953-15:00;25.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.04.1953-15:00;26.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.04.1953-15:00;27.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.04.1953-15:00;28.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.04.1953-15:00;29.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.04.1953-15:00;30.04.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.04.1953-15:00;01.05.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.07.1953-15:00;02.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.07.1953-15:00;03.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.07.1953-15:00;04.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.07.1953-15:00;05.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.07.1953-15:00;06.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.07.1953-15:00;07.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.07.1953-15:00;08.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.07.1953-15:00;09.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.07.1953-15:00;10.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.07.1953-15:00;11.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.07.1953-15:00;12.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.07.1953-15:00;13.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.07.1953-15:00;14.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.07.1953-15:00;15.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.07.1953-15:00;16.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.07.1953-15:00;17.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.07.1953-15:00;18.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.07.1953-15:00;19.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.07.1953-15:00;20.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.07.1953-15:00;21.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.07.1953-15:00;22.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.07.1953-15:00;23.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.07.1953-15:00;24.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.07.1953-15:00;25.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.07.1953-15:00;26.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.07.1953-15:00;27.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.07.1953-15:00;28.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.07.1953-15:00;29.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.07.1953-15:00;30.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.07.1953-15:00;31.07.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;31.07.1953-15:00;01.08.1953-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.02.1954-22:00;26.02.1954-13:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.02.1954-22:00;27.02.1954-13:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.02.1954-22:00;28.02.1954-13:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.11.1980-22:00;01.12.1980-13:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.12.1980-15:00;02.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.12.1980-15:00;03.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.12.1980-15:00;04.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.12.1980-15:00;05.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.12.1980-15:00;06.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.12.1980-15:00;07.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.12.1980-15:00;08.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.12.1980-15:00;09.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.12.1980-15:00;10.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.12.1980-15:00;11.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.12.1980-15:00;12.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.12.1980-15:00;13.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.12.1980-15:00;14.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.12.1980-15:00;15.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.12.1980-15:00;16.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.12.1980-15:00;17.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.12.1980-15:00;18.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.12.1980-15:00;19.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.12.1980-15:00;20.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.12.1980-15:00;21.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.12.1980-15:00;22.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.12.1980-15:00;23.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.12.1980-15:00;24.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.12.1980-15:00;25.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.12.1980-15:00;26.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.12.1980-15:00;27.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.12.1980-15:00;28.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.12.1980-15:00;29.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.12.1980-15:00;30.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.12.1980-15:00;31.12.1980-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;31.12.1980-15:00;01.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.01.1981-15:00;02.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.01.1981-15:00;03.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.01.1981-15:00;04.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.01.1981-15:00;05.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.01.1981-15:00;06.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.01.1981-15:00;07.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.01.1981-15:00;08.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.01.1981-15:00;09.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.01.1981-15:00;10.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.01.1981-15:00;11.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.01.1981-15:00;12.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.01.1981-15:00;13.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.01.1981-15:00;14.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.01.1981-15:00;15.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.01.1981-15:00;16.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.01.1981-15:00;17.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.01.1981-15:00;18.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.01.1981-15:00;19.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.01.1981-15:00;20.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.01.1981-15:00;21.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.01.1981-15:00;22.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.01.1981-15:00;23.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.01.1981-15:00;24.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.01.1981-15:00;25.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.01.1981-15:00;26.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.01.1981-15:00;27.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.01.1981-15:00;28.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.01.1981-15:00;29.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.01.1981-15:00;30.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.01.1981-15:00;31.01.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;31.01.1981-15:00;01.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.02.1981-15:00;02.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.02.1981-15:00;03.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.02.1981-15:00;04.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.02.1981-15:00;05.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.02.1981-15:00;06.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.02.1981-15:00;07.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.02.1981-15:00;08.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.02.1981-15:00;09.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.02.1981-15:00;10.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.02.1981-15:00;11.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.02.1981-15:00;12.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.02.1981-15:00;13.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.02.1981-15:00;14.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.02.1981-15:00;15.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.02.1981-15:00;16.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.02.1981-15:00;17.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.02.1981-15:00;18.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.02.1981-15:00;19.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.02.1981-15:00;20.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.02.1981-15:00;21.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.02.1981-15:00;22.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.02.1981-15:00;23.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.02.1981-15:00;24.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.02.1981-15:00;25.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.02.1981-15:00;26.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.02.1981-15:00;27.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.02.1981-15:00;28.02.1981-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.02.1981-15:00;01.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.03.1981-15:00;02.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.03.1981-15:00;03.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.03.1981-15:00;04.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.03.1981-15:00;05.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.03.1981-15:00;06.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.03.1981-15:00;07.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.03.1981-15:00;08.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.03.1981-15:00;09.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.03.1981-15:00;10.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.03.1981-15:00;11.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.03.1981-15:00;12.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.03.1981-15:00;13.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.03.1981-15:00;14.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.03.1981-15:00;15.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.03.1981-15:00;16.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.03.1981-15:00;17.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.03.1981-15:00;18.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.03.1981-15:00;19.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.03.1981-15:00;20.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.03.1981-15:00;21.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.03.1981-15:00;22.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.03.1981-15:00;23.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.03.1981-15:00;24.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.03.1981-15:00;25.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.03.1981-15:00;26.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.03.1981-15:00;27.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.03.1981-15:00;28.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.03.1981-15:00;29.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.03.1981-15:00;30.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.03.1981-15:00;31.03.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;31.03.1981-15:00;01.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.04.1981-15:00;02.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.04.1981-15:00;03.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.04.1981-15:00;04.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.04.1981-15:00;05.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.04.1981-15:00;06.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.04.1981-15:00;07.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.04.1981-15:00;08.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.04.1981-15:00;09.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.04.1981-15:00;10.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.04.1981-15:00;11.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.04.1981-15:00;12.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.04.1981-15:00;13.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.04.1981-15:00;14.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.04.1981-15:00;15.04.1981-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.04.1981-15:00;16.04.1981-06:00;1;;eor;                                                                                                                                           
