date;coverage;range;temp;humidity;wind_dir;wind_str;original
2019-04-20;5.0;8.0;16.0;43.0;32.0;2.0;True
2019-04-20;0.0;9.0;10.2;67.0;4.0;2.0;True
2019-04-21;0.0;8.0;6.2;75.0;24.0;1.0;True
2019-04-21;2.0;8.0;16.8;37.0;4.0;2.0;True
2019-04-21;0.0;9.0;12.8;59.0;4.0;2.0;True
2019-04-22;0.0;8.0;8.5;59.0;8.0;2.0;True
2019-04-22;0.0;8.0;15.7;52.0;4.0;3.0;True
2019-04-22;0.0;9.0;16.1;40.0;12.0;2.0;True
2019-04-23;0.0;8.0;12.0;46.0;8.0;4.0;True
2019-04-23;0.0;6.0;18.6;31.0;8.0;5.0;True
2019-04-23;8.0;8.0;17.8;42.0;8.0;3.0;True
2019-04-24;8.0;8.0;13.7;60.0;12.0;3.0;True
2019-04-24;8.0;8.0;19.3;49.0;12.0;4.0;True
2019-04-24;7.0;8.0;18.9;52.0;12.0;3.0;True
2019-04-25;8.0;7.0;13.1;84.0;16.0;2.0;True
2019-04-25;1.0;7.0;18.8;68.0;4.0;3.0;True
2019-04-25;3.0;6.0;14.4;83.0;4.0;2.0;True
2019-04-26;7.0;7.0;15.4;77.0;4.0;2.0;True
2019-04-26;5.0;7.0;19.7;66.0;32.0;3.0;True
2019-04-26;7.0;7.0;16.9;78.0;28.0;4.0;True
2019-04-27;7.0;8.0;9.8;88.0;24.0;4.0;True
2019-04-27;8.0;8.0;14.4;67.0;24.0;2.0;True
2019-04-27;5.0;8.0;13.7;76.0;8.0;2.0;True
2019-04-28;8.0;7.0;11.0;87.0;24.0;2.0;True
2019-04-28;7.0;7.0;14.9;67.0;24.0;3.0;True
2019-04-28;8.0;7.0;12.4;80.0;24.0;3.0;True
2019-04-29;8.0;8.0;8.8;88.0;32.0;3.0;True
2019-04-29;0.0;8.0;11.2;75.0;32.0;4.0;True
2019-04-29;0.0;9.0;9.3;67.0;4.0;4.0;True
2019-04-30;0.0;8.0;9.5;60.0;32.0;3.0;True
2019-04-30;8.0;8.0;12.5;46.0;32.0;3.0;True
2019-04-30;8.0;9.0;12.0;43.0;4.0;2.0;True
2019-05-01;8.0;6.0;10.8;89.0;24.0;3.0;True
2019-05-01;6.0;7.0;14.7;64.0;24.0;4.0;True
2019-05-01;7.0;8.0;11.5;72.0;24.0;4.0;True
2019-05-02;8.0;8.0;8.9;74.0;24.0;4.0;True
2019-05-02;8.0;8.0;11.7;68.0;24.0;4.0;True
2019-05-02;8.0;8.0;10.4;83.0;24.0;3.0;True
2019-05-03;0.0;7.0;5.9;78.0;24.0;4.0;True
2019-05-03;7.0;9.0;10.1;61.0;24.0;3.0;True
2019-05-03;8.0;9.0;7.8;63.0;24.0;3.0;True
2019-05-04;8.0;8.0;5.3;73.0;20.0;3.0;True
2019-05-04;5.0;9.0;8.7;50.0;24.0;3.0;True
2019-05-04;5.0;9.0;7.4;70.0;32.0;3.0;True
2019-05-05;0.0;8.0;4.4;73.0;20.0;2.0;True
2019-05-05;5.0;8.0;11.3;43.0;28.0;2.0;True
2019-05-05;0.0;9.0;11.1;45.0;16.0;1.0;True
2019-05-06;8.0;8.0;6.0;75.0;20.0;3.0;True
2019-05-06;5.0;8.0;10.6;60.0;20.0;3.0;True
2019-05-06;7.0;9.0;8.3;71.0;24.0;3.0;True
2019-05-07;0.0;8.0;5.4;79.0;24.0;3.0;True
2019-05-07;5.0;9.0;10.8;45.0;24.0;3.0;True
2019-05-07;8.0;9.0;10.3;46.0;24.0;2.0;True
2019-05-08;0.0;8.0;7.3;57.0;16.0;3.0;True
2019-05-08;7.0;8.0;15.2;36.0;12.0;4.0;True
2019-05-08;8.0;9.0;15.3;37.0;12.0;2.0;True
2019-05-09;8.0;6.0;10.1;94.0;12.0;3.0;True
2019-05-09;8.0;9.0;14.4;70.0;20.0;2.0;True
2019-05-09;8.0;8.0;12.8;88.0;8.0;1.0;True
2019-05-10;8.0;3.0;6.6;100.0;12.0;1.0;True
2019-05-10;8.0;6.0;13.6;83.0;4.0;2.0;True
2019-05-10;8.0;7.0;11.6;92.0;20.0;1.0;True
2019-05-11;7.0;8.0;7.8;88.0;24.0;1.0;True
2019-05-11;5.0;8.0;12.6;57.0;32.0;2.0;True
2019-05-11;8.0;9.0;10.5;58.0;32.0;2.0;True
