date;season;prev_temp;prev_hum;temp;humidity;coverage;range;wind_dir;wind_str;prec
080921;2.0;21.3;-999.0;15.241666666666667;-999.0;5;-81.25;14;2;9.241666666666667
081007;2.0;15.241666666666667;-999.0;13.1;-999.0;4;6.5;9;1;6.016666666666667
081014;2.0;13.1;-999.0;20.175;-999.0;3;7.666666666666667;15;2;6.016666666666667
081021;2.0;20.175;-999.0;15.9;-999.0;4;-81.33333333333333;12;1;6.016666666666667
081107;2.0;15.9;-999.0;14.216666666666667;-999.0;5;7.333333333333333;14;1;6.491666666666666
081114;2.0;14.216666666666667;-999.0;21.025;-999.0;3;7.916666666666667;15;2;6.491666666666666
081121;2.0;21.025;-999.0;15.116666666666667;-999.0;4;-81.33333333333333;16;2;6.491666666666666
081207;2.0;15.116666666666667;-999.0;14.15;-999.0;3;6.666666666666667;9;1;4.783333333333333
081214;2.0;14.15;-999.0;20.083333333333332;-999.0;4;7.583333333333333;12;2;4.783333333333333
081221;2.0;20.083333333333332;-999.0;15.799999999999999;-999.0;4;-81.58333333333333;12;1;4.783333333333333
081307;2.0;15.799999999999999;-999.0;14.35;-999.0;4;6.75;10;1;7.658333333333334
081314;2.0;14.35;-999.0;20.666666666666668;-999.0;4;7.916666666666667;13;3;7.658333333333334
081321;2.0;20.666666666666668;-999.0;15.966666666666667;-999.0;4;-81.16666666666667;13;2;7.658333333333334
081407;2.0;15.966666666666667;-999.0;13.566666666666668;-999.0;4;7.5;14;2;5.925
081414;2.0;13.566666666666668;-999.0;20.283333333333335;-999.0;4;7.916666666666667;16;3;5.925
081421;2.0;20.283333333333335;-999.0;16.858333333333334;-999.0;4;-81.58333333333333;13;2;5.925
081507;2.0;16.858333333333334;-999.0;14.383333333333333;-999.0;4;7.0;14;2;4.7
081514;2.0;14.383333333333333;-999.0;20.558333333333334;-999.0;4;7.833333333333333;15;3;4.7
081521;2.0;20.558333333333334;-999.0;15.6;-999.0;4;-81.41666666666667;15;2;4.7
081607;2.0;15.6;-999.0;13.308333333333332;-999.0;4;7.166666666666667;15;1;8.291666666666666
081614;2.0;13.308333333333332;-999.0;19.875;-999.0;3;7.583333333333333;19;2;8.291666666666666
